*******************************************************************************
Ephemeris / WWW_USER Sun Sep 10 19:16:06 2017 Pasadena, USA      / Horizons    
*******************************************************************************
Target body name: Sun (10)                        {source: DE431mx}
Center body name: Pluto (999)                     {source: plu055l_merged}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2015-Jul-14 09:00:00.0000 TDB
Stop  time      : A.D. 2015-Jul-14 20:00:00.0000 TDB
Step-size       : 1 minutes
*******************************************************************************
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 1195.0 x 1195.0 x 1195.0 km     {Equator, meridian, pole}    
Output units    : KM-S                                                         
Output type     : GEOMETRIC cartesian states
Output format   : 3 (position, velocity, LT, range, range-rate)
Reference frame : ICRF/J2000.0                                                 
Coordinate systm: Ecliptic and Mean Equinox of Reference Epoch                 
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
**************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2457218.107638889, A.D. 2015-Jul-14 14:35:00.0000, -1.197258990074905E+09,  4.772416587087442E+09, -1.642281878788342E+08, -5.374141976550759E+00, -1.839015458254800E-01,  1.597797320634574E+00,  1.642150644364896E+04,  4.923043780804360E+09,  1.075387887012717E+00,
2457218.108333333, A.D. 2015-Jul-14 14:36:00.0000, -1.197259312523060E+09,  4.772416576053582E+09, -1.642280920112371E+08, -5.374129860550944E+00, -1.838938111924820E-01,  1.597789238580766E+00,  1.642150665887596E+04,  4.923043845327790E+09,  1.075393077479994E+00,
2457218.109027778, A.D. 2015-Jul-14 14:37:00.0000, -1.197259634970488E+09,  4.772416565020185E+09, -1.642279961441259E+08, -5.374117745860249E+00, -1.838860835095459E-01,  1.597781147670320E+00,  1.642150687410399E+04,  4.923043909851531E+09,  1.075398261820567E+00,
2457218.109722222, A.D. 2015-Jul-14 14:38:00.0000, -1.197259957417189E+09,  4.772416553987252E+09, -1.642279002774999E+08, -5.374105632484291E+00, -1.838783627804245E-01,  1.597773047907011E+00,  1.642150708933306E+04,  4.923043974375583E+09,  1.075403440032038E+00,
2457218.110416667, A.D. 2015-Jul-14 14:39:00.0000, -1.197260279863164E+09,  4.772416542954781E+09, -1.642278044113603E+08, -5.374093520428688E+00, -1.838706490088663E-01,  1.597764939294619E+00,  1.642150730456315E+04,  4.923044038899942E+09,  1.075408612112015E+00,
2457218.111111111, A.D. 2015-Jul-14 14:40:00.0000, -1.197260602308412E+09,  4.772416531922774E+09, -1.642277085457075E+08, -5.374081409699053E+00, -1.838629421986171E-01,  1.597756821836929E+00,  1.642150751979429E+04,  4.923044103424616E+09,  1.075413778058103E+00,
2457218.111805555, A.D. 2015-Jul-14 14:41:00.0000, -1.197260924752933E+09,  4.772416520891229E+09, -1.642276126805418E+08, -5.374069300301003E+00, -1.838552423534197E-01,  1.597748695537728E+00,  1.642150773502647E+04,  4.923044167949597E+09,  1.075418937867916E+00,
2457218.112500000, A.D. 2015-Jul-14 14:42:00.0000, -1.197261247196728E+09,  4.772416509860146E+09, -1.642275168158641E+08, -5.374057192240148E+00, -1.838475494770133E-01,  1.597740560400810E+00,  1.642150795025967E+04,  4.923044232474888E+09,  1.075424091539066E+00,
2457218.113194444, A.D. 2015-Jul-14 14:43:00.0000, -1.197261569639796E+09,  4.772416498829523E+09, -1.642274209516752E+08, -5.374045085522106E+00, -1.838398635731343E-01,  1.597732416429969E+00,  1.642150816549391E+04,  4.923044297000488E+09,  1.075429239069170E+00,
2457218.113888889, A.D. 2015-Jul-14 14:44:00.0000, -1.197261892082138E+09,  4.772416487799361E+09, -1.642273250879741E+08, -5.374032980152486E+00, -1.838321846455149E-01,  1.597724263629009E+00,  1.642150838072916E+04,  4.923044361526396E+09,  1.075434380455849E+00,
2457218.114583333, A.D. 2015-Jul-14 14:45:00.0000, -1.197262214523754E+09,  4.772416476769659E+09, -1.642272292247632E+08, -5.374020876136904E+00, -1.838245126978849E-01,  1.597716102001732E+00,  1.642150859596545E+04,  4.923044426052612E+09,  1.075439515696725E+00,
2457218.115277778, A.D. 2015-Jul-14 14:46:00.0000, -1.197262536964643E+09,  4.772416465740418E+09, -1.642271333620422E+08, -5.374008773480967E+00, -1.838168477339704E-01,  1.597707931551947E+00,  1.642150881120277E+04,  4.923044490579137E+09,  1.075444644789422E+00,
2457218.115972222, A.D. 2015-Jul-14 14:47:00.0000, -1.197262859404807E+09,  4.772416454711637E+09, -1.642270374998114E+08, -5.373996672190292E+00, -1.838091897574954E-01,  1.597699752283468E+00,  1.642150902644112E+04,  4.923044555105968E+09,  1.075449767731570E+00,
2457218.116666667, A.D. 2015-Jul-14 14:48:00.0000, -1.197263181844244E+09,  4.772416443683317E+09, -1.642269416380727E+08, -5.373984572270485E+00, -1.838015387721783E-01,  1.597691564200113E+00,  1.642150924168049E+04,  4.923044619633110E+09,  1.075454884520799E+00,
2457218.117361111, A.D. 2015-Jul-14 14:49:00.0000, -1.197263504282955E+09,  4.772416432655455E+09, -1.642268457768247E+08, -5.373972473727156E+00, -1.837938947817368E-01,  1.597683367305701E+00,  1.642150945692089E+04,  4.923044684160558E+09,  1.075459995154743E+00,
2457218.118055556, A.D. 2015-Jul-14 14:50:00.0000, -1.197263826720941E+09,  4.772416421628050E+09, -1.642267499160688E+08, -5.373960376565916E+00, -1.837862577898836E-01,  1.597675161604058E+00,  1.642150967216230E+04,  4.923044748688311E+09,  1.075465099631041E+00,
2457218.118750000, A.D. 2015-Jul-14 14:51:00.0000, -1.197264149158201E+09,  4.772416410601103E+09, -1.642266540558050E+08, -5.373948280792371E+00, -1.837786278003291E-01,  1.597666947099014E+00,  1.642150988740473E+04,  4.923044813216369E+09,  1.075470197947330E+00,
2457218.119444444, A.D. 2015-Jul-14 14:52:00.0000, -1.197264471594734E+09,  4.772416399574613E+09, -1.642265581960344E+08, -5.373936186412132E+00, -1.837710048167798E-01,  1.597658723794402E+00,  1.642151010264819E+04,  4.923044877744732E+09,  1.075475290101255E+00,
2457218.120138889, A.D. 2015-Jul-14 14:53:00.0000, -1.197264794030543E+09,  4.772416388548582E+09, -1.642264623367586E+08, -5.373924093430801E+00, -1.837633888429393E-01,  1.597650491694059E+00,  1.642151031789267E+04,  4.923044942273403E+09,  1.075480376090459E+00,
2457218.120833333, A.D. 2015-Jul-14 14:54:00.0000, -1.197265116465626E+09,  4.772416377523005E+09, -1.642263664779756E+08, -5.373912001853988E+00, -1.837557798825078E-01,  1.597642250801828E+00,  1.642151053313816E+04,  4.923045006802377E+09,  1.075485455912593E+00,
2457218.121527778, A.D. 2015-Jul-14 14:55:00.0000, -1.197265438899983E+09,  4.772416366497888E+09, -1.642262706196883E+08, -5.373899911687300E+00, -1.837481779391821E-01,  1.597634001121554E+00,  1.642151074838466E+04,  4.923045071331656E+09,  1.075490529565306E+00,
2457218.122222222, A.D. 2015-Jul-14 14:56:00.0000, -1.197265761333615E+09,  4.772416355473225E+09, -1.642261747618959E+08, -5.373887822936339E+00, -1.837405830166563E-01,  1.597625742657087E+00,  1.642151096363219E+04,  4.923045135861241E+09,  1.075495597046253E+00,
2457218.122916667, A.D. 2015-Jul-14 14:57:00.0000, -1.197266083766522E+09,  4.772416344449018E+09, -1.642260789045997E+08, -5.373875735606714E+00, -1.837329951186208E-01,  1.597617475412281E+00,  1.642151117888072E+04,  4.923045200391129E+09,  1.075500658353091E+00,
2457218.123611111, A.D. 2015-Jul-14 14:58:00.0000, -1.197266406198704E+09,  4.772416333425265E+09, -1.642259830477993E+08, -5.373863649704022E+00, -1.837254142487624E-01,  1.597609199390994E+00,  1.642151139413027E+04,  4.923045264921320E+09,  1.075505713483480E+00,
2457218.124305556, A.D. 2015-Jul-14 14:59:00.0000, -1.197266728630160E+09,  4.772416322401968E+09, -1.642258871914959E+08, -5.373851565233873E+00, -1.837178404107657E-01,  1.597600914597088E+00,  1.642151160938083E+04,  4.923045329451815E+09,  1.075510762435083E+00,
2457218.125000000, A.D. 2015-Jul-14 15:00:00.0000, -1.197267051060891E+09,  4.772416311379125E+09, -1.642257913356895E+08, -5.373839482201866E+00, -1.837102736083104E-01,  1.597592621034430E+00,  1.642151182463239E+04,  4.923045393982612E+09,  1.075515805205565E+00,
2457218.125694444, A.D. 2015-Jul-14 15:01:00.0000, -1.197267373490898E+09,  4.772416300356734E+09, -1.642256954803815E+08, -5.373827400613604E+00, -1.837027138450743E-01,  1.597584318706889E+00,  1.642151203988498E+04,  4.923045458513710E+09,  1.075520841792595E+00,
2457218.126388889, A.D. 2015-Jul-14 15:02:00.0000, -1.197267695920179E+09,  4.772416289334799E+09, -1.642255996255717E+08, -5.373815320474686E+00, -1.836951611247317E-01,  1.597576007618341E+00,  1.642151225513856E+04,  4.923045523045113E+09,  1.075525872193843E+00,
2457218.127083333, A.D. 2015-Jul-14 15:03:00.0000, -1.197268018348736E+09,  4.772416278313315E+09, -1.642255037712605E+08, -5.373803241790715E+00, -1.836876154509532E-01,  1.597567687772663E+00,  1.642151247039315E+04,  4.923045587576816E+09,  1.075530896406985E+00,
2457218.127777778, A.D. 2015-Jul-14 15:04:00.0000, -1.197268340776568E+09,  4.772416267292285E+09, -1.642254079174495E+08, -5.373791164567292E+00, -1.836800768274064E-01,  1.597559359173740E+00,  1.642151268564875E+04,  4.923045652108820E+09,  1.075535914429698E+00,
2457218.128472222, A.D. 2015-Jul-14 15:05:00.0000, -1.197268663203676E+09,  4.772416256271706E+09, -1.642253120641372E+08, -5.373779088810012E+00, -1.836725452577554E-01,  1.597551021825455E+00,  1.642151290090535E+04,  4.923045716641126E+09,  1.075540926259661E+00,
2457218.129166667, A.D. 2015-Jul-14 15:06:00.0000, -1.197268985630059E+09,  4.772416245251579E+09, -1.642252162113266E+08, -5.373767014524476E+00, -1.836650207456612E-01,  1.597542675731702E+00,  1.642151311616295E+04,  4.923045781173731E+09,  1.075545931894557E+00,
2457218.129861111, A.D. 2015-Jul-14 15:07:00.0000, -1.197269308055718E+09,  4.772416234231903E+09, -1.642251203590167E+08, -5.373754941716282E+00, -1.836575032947811E-01,  1.597534320896374E+00,  1.642151333142156E+04,  4.923045845706635E+09,  1.075550931332073E+00,
2457218.130555556, A.D. 2015-Jul-14 15:08:00.0000, -1.197269630480652E+09,  4.772416223212679E+09, -1.642250245072086E+08, -5.373742870391026E+00, -1.836499929087703E-01,  1.597525957323371E+00,  1.642151354668116E+04,  4.923045910239842E+09,  1.075555924569897E+00,
2457218.131250000, A.D. 2015-Jul-14 15:09:00.0000, -1.197269952904862E+09,  4.772416212193904E+09, -1.642249286559017E+08, -5.373730800554305E+00, -1.836424895912795E-01,  1.597517585016595E+00,  1.642151376194176E+04,  4.923045974773347E+09,  1.075560911605720E+00,
2457218.131944444, A.D. 2015-Jul-14 15:10:00.0000, -1.197270275328348E+09,  4.772416201175579E+09, -1.642248328050983E+08, -5.373718732211715E+00, -1.836349933459558E-01,  1.597509203979953E+00,  1.642151397720336E+04,  4.923046039307151E+09,  1.075565892437237E+00,
2457218.132638889, A.D. 2015-Jul-14 15:11:00.0000, -1.197270597751110E+09,  4.772416190157704E+09, -1.642247369547975E+08, -5.373706665368851E+00, -1.836275041764445E-01,  1.597500814217358E+00,  1.642151419246596E+04,  4.923046103841254E+09,  1.075570867062145E+00,
2457218.133333333, A.D. 2015-Jul-14 15:12:00.0000, -1.197270920173148E+09,  4.772416179140279E+09, -1.642246411050005E+08, -5.373694600031307E+00, -1.836200220863865E-01,  1.597492415732723E+00,  1.642151440772955E+04,  4.923046168375655E+09,  1.075575835478145E+00,
2457218.134027778, A.D. 2015-Jul-14 15:13:00.0000, -1.197271242594462E+09,  4.772416168123302E+09, -1.642245452557082E+08, -5.373682536204678E+00, -1.836125470794198E-01,  1.597484008529968E+00,  1.642151462299413E+04,  4.923046232910356E+09,  1.075580797682940E+00,
2457218.134722222, A.D. 2015-Jul-14 15:14:00.0000, -1.197271565015053E+09,  4.772416157106772E+09, -1.642244494069197E+08, -5.373670473894554E+00, -1.836050791591791E-01,  1.597475592613016E+00,  1.642151483825971E+04,  4.923046297445350E+09,  1.075585753674236E+00,
2457218.135416667, A.D. 2015-Jul-14 15:15:00.0000, -1.197271887434919E+09,  4.772416146090693E+09, -1.642243535586371E+08, -5.373658413106529E+00, -1.835976183292959E-01,  1.597467167985795E+00,  1.642151505352628E+04,  4.923046361980645E+09,  1.075590703449740E+00,
2457218.136111111, A.D. 2015-Jul-14 15:16:00.0000, -1.197272209854062E+09,  4.772416135075059E+09, -1.642242577108600E+08, -5.373646353846196E+00, -1.835901645933974E-01,  1.597458734652236E+00,  1.642151526879384E+04,  4.923046426516235E+09,  1.075595647007167E+00,
2457218.136805556, A.D. 2015-Jul-14 15:17:00.0000, -1.197272532272482E+09,  4.772416124059872E+09, -1.642241618635890E+08, -5.373634296119143E+00, -1.835827179551091E-01,  1.597450292616275E+00,  1.642151548406239E+04,  4.923046491052122E+09,  1.075600584344229E+00,
2457218.137500000, A.D. 2015-Jul-14 15:18:00.0000, -1.197272854690178E+09,  4.772416113045132E+09, -1.642240660168250E+08, -5.373622239930961E+00, -1.835752784180517E-01,  1.597441841881851E+00,  1.642151569933192E+04,  4.923046555588305E+09,  1.075605515458646E+00,
2457218.138194445, A.D. 2015-Jul-14 15:19:00.0000, -1.197273177107151E+09,  4.772416102030840E+09, -1.642239701705685E+08, -5.373610185287243E+00, -1.835678459858440E-01,  1.597433382452908E+00,  1.642151591460245E+04,  4.923046620124785E+09,  1.075610440348136E+00,
2457218.138888889, A.D. 2015-Jul-14 15:20:00.0000, -1.197273499523400E+09,  4.772416091016991E+09, -1.642238743248193E+08, -5.373598132193572E+00, -1.835604206621005E-01,  1.597424914333393E+00,  1.642151612987395E+04,  4.923046684661557E+09,  1.075615359010425E+00,
2457218.139583333, A.D. 2015-Jul-14 15:21:00.0000, -1.197273821938926E+09,  4.772416080003588E+09, -1.642237784795785E+08, -5.373586080655540E+00, -1.835530024504326E-01,  1.597416437527258E+00,  1.642151634514644E+04,  4.923046749198627E+09,  1.075620271443238E+00,
2457218.140277778, A.D. 2015-Jul-14 15:22:00.0000, -1.197274144353730E+09,  4.772416068990631E+09, -1.642236826348472E+08, -5.373574030678730E+00, -1.835455913544484E-01,  1.597407952038460E+00,  1.642151656041991E+04,  4.923046813735991E+09,  1.075625177644303E+00,
2457218.140972222, A.D. 2015-Jul-14 15:23:00.0000, -1.197274466767810E+09,  4.772416057978117E+09, -1.642235867906246E+08, -5.373561982268733E+00, -1.835381873777528E-01,  1.597399457870956E+00,  1.642151677569437E+04,  4.923046878273648E+09,  1.075630077611355E+00,
2457218.141666667, A.D. 2015-Jul-14 15:24:00.0000, -1.197274789181168E+09,  4.772416046966048E+09, -1.642234909469121E+08, -5.373549935431135E+00, -1.835307905239473E-01,  1.597390955028713E+00,  1.642151699096980E+04,  4.923046942811601E+09,  1.075634971342127E+00,
2457218.142361111, A.D. 2015-Jul-14 15:25:00.0000, -1.197275111593802E+09,  4.772416035954421E+09, -1.642233951037097E+08, -5.373537890171518E+00, -1.835234007966305E-01,  1.597382443515697E+00,  1.642151720624621E+04,  4.923047007349843E+09,  1.075639858834358E+00,
2457218.143055555, A.D. 2015-Jul-14 15:26:00.0000, -1.197275434005714E+09,  4.772416024943239E+09, -1.642232992610190E+08, -5.373525846495466E+00, -1.835160181993970E-01,  1.597373923335880E+00,  1.642151742152360E+04,  4.923047071888382E+09,  1.075644740085786E+00,
2457218.143750000, A.D. 2015-Jul-14 15:27:00.0000, -1.197275756416904E+09,  4.772416013932501E+09, -1.642232034188402E+08, -5.373513804408566E+00, -1.835086427358378E-01,  1.597365394493239E+00,  1.642151763680197E+04,  4.923047136427215E+09,  1.075649615094158E+00,
2457218.144444444, A.D. 2015-Jul-14 15:28:00.0000, -1.197276078827371E+09,  4.772416002922202E+09, -1.642231075771720E+08, -5.373501763916399E+00, -1.835012744095420E-01,  1.597356856991753E+00,  1.642151785208131E+04,  4.923047200966336E+09,  1.075654483857221E+00,
2457218.145138889, A.D. 2015-Jul-14 15:29:00.0000, -1.197276401237116E+09,  4.772415991912348E+09, -1.642230117360168E+08, -5.373489725024547E+00, -1.834939132240945E-01,  1.597348310835407E+00,  1.642151806736163E+04,  4.923047265505753E+09,  1.075659346372722E+00,
2457218.145833333, A.D. 2015-Jul-14 15:30:00.0000, -1.197276723646138E+09,  4.772415980902932E+09, -1.642229158953743E+08, -5.373477687738588E+00, -1.834865591830765E-01,  1.597339756028187E+00,  1.642151828264291E+04,  4.923047330045458E+09,  1.075664202638414E+00,
2457218.146527778, A.D. 2015-Jul-14 15:31:00.0000, -1.197277046054438E+09,  4.772415969893959E+09, -1.642228200552461E+08, -5.373465652064110E+00, -1.834792122900663E-01,  1.597331192574088E+00,  1.642151849792518E+04,  4.923047394585455E+09,  1.075669052652054E+00,
2457218.147222222, A.D. 2015-Jul-14 15:32:00.0000, -1.197277368462016E+09,  4.772415958885427E+09, -1.642227242156320E+08, -5.373453618006688E+00, -1.834718725486391E-01,  1.597322620477104E+00,  1.642151871320840E+04,  4.923047459125745E+09,  1.075673896411399E+00,
2457218.147916667, A.D. 2015-Jul-14 15:33:00.0000, -1.197277690868872E+09,  4.772415947877335E+09, -1.642226283765321E+08, -5.373441585571901E+00, -1.834645399623662E-01,  1.597314039741236E+00,  1.642151892849260E+04,  4.923047523666323E+09,  1.075678733914211E+00,
2457218.148611111, A.D. 2015-Jul-14 15:34:00.0000, -1.197278013275007E+09,  4.772415936869682E+09, -1.642225325379474E+08, -5.373429554765330E+00, -1.834572145348161E-01,  1.597305450370488E+00,  1.642151914377777E+04,  4.923047588207191E+09,  1.075683565158254E+00,
2457218.149305556, A.D. 2015-Jul-14 15:35:00.0000, -1.197278335680419E+09,  4.772415925862469E+09, -1.642224366998780E+08, -5.373417525592551E+00, -1.834498962695538E-01,  1.597296852368869E+00,  1.642151935906390E+04,  4.923047652748350E+09,  1.075688390141294E+00,
2457218.150000000, A.D. 2015-Jul-14 15:36:00.0000, -1.197278658085110E+09,  4.772415914855695E+09, -1.642223408623252E+08, -5.373405498059141E+00, -1.834425851701408E-01,  1.597288245740390E+00,  1.642151957435100E+04,  4.923047717289799E+09,  1.075693208861101E+00,
2457218.150694444, A.D. 2015-Jul-14 15:37:00.0000, -1.197278980489079E+09,  4.772415903849360E+09, -1.642222450252888E+08, -5.373393472170675E+00, -1.834352812401356E-01,  1.597279630489068E+00,  1.642151978963906E+04,  4.923047781831537E+09,  1.075698021315449E+00,
2457218.151388889, A.D. 2015-Jul-14 15:38:00.0000, -1.197279302892326E+09,  4.772415892843460E+09, -1.642221491887693E+08, -5.373381447932730E+00, -1.834279844830929E-01,  1.597271006618923E+00,  1.642152000492808E+04,  4.923047846373561E+09,  1.075702827502114E+00,
2457218.152083333, A.D. 2015-Jul-14 15:39:00.0000, -1.197279625294853E+09,  4.772415881838000E+09, -1.642220533527684E+08, -5.373369425350879E+00, -1.834206949025642E-01,  1.597262374133980E+00,  1.642152022021807E+04,  4.923047910915875E+09,  1.075707627418874E+00,
2457218.152777778, A.D. 2015-Jul-14 15:40:00.0000, -1.197279947696657E+09,  4.772415870832977E+09, -1.642219575172853E+08, -5.373357404430698E+00, -1.834134125020976E-01,  1.597253733038266E+00,  1.642152043550901E+04,  4.923047975458476E+09,  1.075712421063511E+00,
2457218.153472222, A.D. 2015-Jul-14 15:41:00.0000, -1.197280270097741E+09,  4.772415859828390E+09, -1.642218616823204E+08, -5.373345385177760E+00, -1.834061372852389E-01,  1.597245083335815E+00,  1.642152065080091E+04,  4.923048040001365E+09,  1.075717208433809E+00,
2457218.154166667, A.D. 2015-Jul-14 15:42:00.0000, -1.197280592498104E+09,  4.772415848824241E+09, -1.642217658478756E+08, -5.373333367597633E+00, -1.833988692555291E-01,  1.597236425030662E+00,  1.642152086609378E+04,  4.923048104544541E+09,  1.075721989527554E+00,
2457218.154861111, A.D. 2015-Jul-14 15:43:00.0000, -1.197280914897745E+09,  4.772415837820526E+09, -1.642216700139499E+08, -5.373321351695894E+00, -1.833916084165063E-01,  1.597227758126848E+00,  1.642152108138759E+04,  4.923048169088003E+09,  1.075726764342541E+00,
2457218.155555556, A.D. 2015-Jul-14 15:44:00.0000, -1.197281237296666E+09,  4.772415826817247E+09, -1.642215741805446E+08, -5.373309337478110E+00, -1.833843547717053E-01,  1.597219082628417E+00,  1.642152129668236E+04,  4.923048233631753E+09,  1.075731532876559E+00,
2457218.156250000, A.D. 2015-Jul-14 15:45:00.0000, -1.197281559694866E+09,  4.772415815814404E+09, -1.642214783476601E+08, -5.373297324949852E+00, -1.833771083246580E-01,  1.597210398539418E+00,  1.642152151197809E+04,  4.923048298175788E+09,  1.075736295127406E+00,
2457218.156944444, A.D. 2015-Jul-14 15:46:00.0000, -1.197281882092345E+09,  4.772415804811994E+09, -1.642213825152967E+08, -5.373285314116691E+00, -1.833698690788927E-01,  1.597201705863903E+00,  1.642152172727477E+04,  4.923048362720108E+09,  1.075741051092881E+00,
2457218.157638889, A.D. 2015-Jul-14 15:47:00.0000, -1.197282204489104E+09,  4.772415793810019E+09, -1.642212866834555E+08, -5.373273304984193E+00, -1.833626370379337E-01,  1.597193004605928E+00,  1.642152194257240E+04,  4.923048427264712E+09,  1.075745800770786E+00,
2457218.158333333, A.D. 2015-Jul-14 15:48:00.0000, -1.197282526885142E+09,  4.772415782808478E+09, -1.642211908521366E+08, -5.373261297557925E+00, -1.833554122053025E-01,  1.597184294769554E+00,  1.642152215787098E+04,  4.923048491809605E+09,  1.075750544158926E+00,
2457218.159027778, A.D. 2015-Jul-14 15:49:00.0000, -1.197282849280459E+09,  4.772415771807369E+09, -1.642210950213401E+08, -5.373249291843456E+00, -1.833481945845177E-01,  1.597175576358845E+00,  1.642152237317051E+04,  4.923048556354778E+09,  1.075755281255110E+00,
2457218.159722222, A.D. 2015-Jul-14 15:50:00.0000, -1.197283171675057E+09,  4.772415760806695E+09, -1.642209991910677E+08, -5.373237287846353E+00, -1.833409841790938E-01,  1.597166849377869E+00,  1.642152258847099E+04,  4.923048620900239E+09,  1.075760012057146E+00,
2457218.160416667, A.D. 2015-Jul-14 15:51:00.0000, -1.197283494068934E+09,  4.772415749806452E+09, -1.642209033613186E+08, -5.373225285572175E+00, -1.833337809925419E-01,  1.597158113830700E+00,  1.642152280377240E+04,  4.923048685445981E+09,  1.075764736562851E+00,
2457218.161111111, A.D. 2015-Jul-14 15:52:00.0000, -1.197283816462091E+09,  4.772415738806640E+09, -1.642208075320935E+08, -5.373213285026494E+00, -1.833265850283705E-01,  1.597149369721413E+00,  1.642152301907477E+04,  4.923048749992006E+09,  1.075769454770042E+00,
2457218.161805556, A.D. 2015-Jul-14 15:53:00.0000, -1.197284138854528E+09,  4.772415727807261E+09, -1.642207117033942E+08, -5.373201286214869E+00, -1.833193962900842E-01,  1.597140617054087E+00,  1.642152323437808E+04,  4.923048814538316E+09,  1.075774166676535E+00,
2457218.162500000, A.D. 2015-Jul-14 15:54:00.0000, -1.197284461246246E+09,  4.772415716808312E+09, -1.642206158752201E+08, -5.373189289142863E+00, -1.833122147811838E-01,  1.597131855832810E+00,  1.642152344968233E+04,  4.923048879084906E+09,  1.075778872280157E+00,
2457218.163194444, A.D. 2015-Jul-14 15:55:00.0000, -1.197284783637243E+09,  4.772415705809793E+09, -1.642205200475712E+08, -5.373177293816040E+00, -1.833050405051677E-01,  1.597123086061667E+00,  1.642152366498753E+04,  4.923048943631778E+09,  1.075783571578731E+00,
2457218.163888889, A.D. 2015-Jul-14 15:56:00.0000, -1.197285106027521E+09,  4.772415694811707E+09, -1.642204242204497E+08, -5.373165300239959E+00, -1.832978734655303E-01,  1.597114307744752E+00,  1.642152388029366E+04,  4.923049008178934E+09,  1.075788264570085E+00,
2457218.164583333, A.D. 2015-Jul-14 15:57:00.0000, -1.197285428417079E+09,  4.772415683814051E+09, -1.642203283938553E+08, -5.373153308420182E+00, -1.832907136657629E-01,  1.597105520886162E+00,  1.642152409560074E+04,  4.923049072726372E+09,  1.075792951252052E+00,
2457218.165277778, A.D. 2015-Jul-14 15:58:00.0000, -1.197285750805918E+09,  4.772415672816822E+09, -1.642202325677872E+08, -5.373141318362268E+00, -1.832835611093534E-01,  1.597096725489995E+00,  1.642152431090875E+04,  4.923049137274089E+09,  1.075797631622466E+00,
2457218.165972222, A.D. 2015-Jul-14 15:59:00.0000, -1.197286073194037E+09,  4.772415661820024E+09, -1.642201367422485E+08, -5.373129330071775E+00, -1.832764157997858E-01,  1.597087921560356E+00,  1.642152452621770E+04,  4.923049201822087E+09,  1.075802305679164E+00,
2457218.166666667, A.D. 2015-Jul-14 16:00:00.0000, -1.197286395581437E+09,  4.772415650823651E+09, -1.642200409172370E+08, -5.373117343554263E+00, -1.832692777405419E-01,  1.597079109101355E+00,  1.642152474152757E+04,  4.923049266370364E+09,  1.075806973419988E+00,
2457218.167361111, A.D. 2015-Jul-14 16:01:00.0000, -1.197286717968119E+09,  4.772415639827709E+09, -1.642199450927551E+08, -5.373105358815286E+00, -1.832621469350988E-01,  1.597070288117103E+00,  1.642152495683838E+04,  4.923049330918923E+09,  1.075811634842779E+00,
2457218.168055556, A.D. 2015-Jul-14 16:02:00.0000, -1.197287040354080E+09,  4.772415628832193E+09, -1.642198492688029E+08, -5.373093375860402E+00, -1.832550233869312E-01,  1.597061458611715E+00,  1.642152517215013E+04,  4.923049395467760E+09,  1.075816289945383E+00,
2457218.168750000, A.D. 2015-Jul-14 16:03:00.0000, -1.197287362739323E+09,  4.772415617837106E+09, -1.642197534453802E+08, -5.373081394695167E+00, -1.832479070995098E-01,  1.597052620589313E+00,  1.642152538746281E+04,  4.923049460016878E+09,  1.075820938725651E+00,
2457218.169444445, A.D. 2015-Jul-14 16:04:00.0000, -1.197287685123848E+09,  4.772415606842445E+09, -1.642196576224887E+08, -5.373069415325135E+00, -1.832407980763023E-01,  1.597043774054021E+00,  1.642152560277642E+04,  4.923049524566275E+09,  1.075825581181433E+00,
2457218.170138889, A.D. 2015-Jul-14 16:05:00.0000, -1.197288007507653E+09,  4.772415595848210E+09, -1.642195618001275E+08, -5.373057437755858E+00, -1.832336963207728E-01,  1.597034919009966E+00,  1.642152581809095E+04,  4.923049589115949E+09,  1.075830217310585E+00,
2457218.170833333, A.D. 2015-Jul-14 16:06:00.0000, -1.197288329890740E+09,  4.772415584854402E+09, -1.642194659782982E+08, -5.373045461992891E+00, -1.832266018363820E-01,  1.597026055461280E+00,  1.642152603340642E+04,  4.923049653665900E+09,  1.075834847110966E+00,
2457218.171527778, A.D. 2015-Jul-14 16:07:00.0000, -1.197288652273109E+09,  4.772415573861018E+09, -1.642193701570013E+08, -5.373033488041785E+00, -1.832195146265876E-01,  1.597017183412101E+00,  1.642152624872281E+04,  4.923049718216130E+09,  1.075839470580435E+00,
2457218.172222222, A.D. 2015-Jul-14 16:08:00.0000, -1.197288974654759E+09,  4.772415562868059E+09, -1.642192743362362E+08, -5.373021515908094E+00, -1.832124346948435E-01,  1.597008302866567E+00,  1.642152646404012E+04,  4.923049782766636E+09,  1.075844087716858E+00,
2457218.172916667, A.D. 2015-Jul-14 16:09:00.0000, -1.197289297035691E+09,  4.772415551875525E+09, -1.642191785160048E+08, -5.373009545597364E+00, -1.832053620445998E-01,  1.596999413828823E+00,  1.642152667935836E+04,  4.923049847317419E+09,  1.075848698518101E+00,
