*******************************************************************************
Ephemeris / WWW_USER Sun Sep 10 19:17:07 2017 Pasadena, USA      / Horizons    
*******************************************************************************
Target body name: New Horizons (spacecraft) (-98) {source: NH_merged}
Center body name: Pluto (999)                     {source: NH_merged}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2015-Jul-14 09:00:00.0000 TDB
Stop  time      : A.D. 2015-Jul-14 20:00:00.0000 TDB
Step-size       : 1 minutes
*******************************************************************************
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 1195.0 x 1195.0 x 1195.0 km     {Equator, meridian, pole}    
Output units    : KM-S                                                         
Output type     : GEOMETRIC cartesian states
Output format   : 3 (position, velocity, LT, range, range-rate)
Reference frame : ICRF/J2000.0                                                 
Coordinate systm: Ecliptic and Mean Equinox of Reference Epoch                 
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
**************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2457218.107638889, A.D. 2015-Jul-14 14:35:00.0000,  1.374489444110537E+04, -1.357169885975368E+05,  1.502317123805839E+04,  1.537587514707134E-01, -1.360572588620694E+01,  2.131835508781776E+00,  4.577700106905120E-01,  1.372359967035949E+05,  1.370390071002748E+01,
2457218.108333333, A.D. 2015-Jul-14 14:36:00.0000,  1.375412031683973E+04, -1.365333318161694E+05,  1.515108111633988E+04,  1.537704404985442E-01, -1.360571474219909E+01,  2.131827099592244E+00,  4.605127692320994E-01,  1.380582550284778E+05,  1.370470767977083E+01,
2457218.109027778, A.D. 2015-Jul-14 14:37:00.0000,  1.376334689406254E+04, -1.373496743674728E+05,  1.527899048988814E+04,  1.537821343935172E-01, -1.360570364179588E+01,  2.131818684337051E+00,  4.632556878261197E-01,  1.388805613358731E+05,  1.370550018446147E+01,
2457218.109722222, A.D. 2015-Jul-14 14:38:00.0000,  1.377257417306132E+04, -1.381660162540442E+05,  1.540689935833846E+04,  1.537938330065846E-01, -1.360569258435803E+01,  2.131810262988466E+00,  4.659987636116612E-01,  1.397029147681008E+05,  1.370627856320531E+01,
2457218.110416667, A.D. 2015-Jul-14 14:39:00.0000,  1.378180215411479E+04, -1.389823574784426E+05,  1.553480772132437E+04,  1.538055361928440E-01, -1.360568156926110E+01,  2.131801835519074E+00,  4.687419937946881E-01,  1.405253144875303E+05,  1.370704314525907E+01,
2457218.111111111, A.D. 2015-Jul-14 14:40:00.0000,  1.379103083749310E+04, -1.397986980431901E+05,  1.566271557847777E+04,  1.538172438113954E-01, -1.360567059589504E+01,  2.131793401901777E+00,  4.714853756461051E-01,  1.413477596759992E+05,  1.370779425037073E+01,
2457218.111805555, A.D. 2015-Jul-14 14:41:00.0000,  1.380026022345806E+04, -1.406150379507727E+05,  1.579062292942907E+04,  1.538289557252045E-01, -1.360565966366382E+01,  2.131784962109800E+00,  4.742289064998865E-01,  1.421702495342532E+05,  1.370853218910640E+01,
2457218.112500000, A.D. 2015-Jul-14 14:42:00.0000,  1.380949031226336E+04, -1.414313772036408E+05,  1.591852977380693E+04,  1.538406718009708E-01, -1.360564877198499E+01,  2.131776516116691E+00,  4.769725837512700E-01,  1.429927832814041E+05,  1.370925726316407E+01,
2457218.113194444, A.D. 2015-Jul-14 14:43:00.0000,  1.381872110415482E+04, -1.422477158042105E+05,  1.604643611123853E+04,  1.538523919090019E-01, -1.360563792028935E+01,  2.131768063896319E+00,  4.797164048550129E-01,  1.438153601544074E+05,  1.370996976567508E+01,
2457218.113888889, A.D. 2015-Jul-14 14:44:00.0000,  1.382795259937056E+04, -1.430640537548640E+05,  1.617434194134943E+04,  1.538641159230916E-01, -1.360562710802055E+01,  2.131759605422888E+00,  4.824603673237056E-01,  1.446379794075566E+05,  1.371066998149365E+01,
2457218.114583333, A.D. 2015-Jul-14 14:45:00.0000,  1.383718479814125E+04, -1.438803910579506E+05,  1.630224726376370E+04,  1.538758437204035E-01, -1.360561633463474E+01,  2.131751140670922E+00,  4.852044687261449E-01,  1.454606403119951E+05,  1.371135818747509E+01,
2457218.115277778, A.D. 2015-Jul-14 14:46:00.0000,  1.384641770069028E+04, -1.446967277157872E+05,  1.643015207810388E+04,  1.538875751813589E-01, -1.360560559960022E+01,  2.131742669615279E+00,  4.879487066857578E-01,  1.462833421552443E+05,  1.371203465274328E+01,
2457218.115972222, A.D. 2015-Jul-14 14:47:00.0000,  1.385565130723395E+04, -1.455130637306593E+05,  1.655805638399097E+04,  1.538993101895288E-01, -1.360559490239712E+01,  2.131734192231145E+00,  4.906930788790819E-01,  1.471060842407478E+05,  1.371269963894762E+01,
2457218.116666667, A.D. 2015-Jul-14 14:48:00.0000,  1.386488561798170E+04, -1.463293991048214E+05,  1.668596018104455E+04,  1.539110486315302E-01, -1.360558424251708E+01,  2.131725708494034E+00,  4.934375830342932E-01,  1.479288658874299E+05,  1.371335340051024E+01,
2457218.117361111, A.D. 2015-Jul-14 14:49:00.0000,  1.387412063313620E+04, -1.471457338404979E+05,  1.681386346888272E+04,  1.539227903969266E-01, -1.360557361946292E+01,  2.131717218379789E+00,  4.961822169297848E-01,  1.487516864292693E+05,  1.371399618486376E+01,
2457218.118055556, A.D. 2015-Jul-14 14:50:00.0000,  1.388335635289364E+04, -1.479620679398837E+05,  1.694176624712211E+04,  1.539345353781318E-01, -1.360556303274835E+01,  2.131708721864584E+00,  4.989269783927892E-01,  1.495745452148872E+05,  1.371462823267982E+01,
2457218.118750000, A.D. 2015-Jul-14 14:51:00.0000,  1.389259277744380E+04, -1.487784014051449E+05,  1.706966851537798E+04,  1.539462834703175E-01, -1.360555248189769E+01,  2.131700218924916E+00,  5.016718652980492E-01,  1.503974416071470E+05,  1.371524977808916E+01,
2457218.119444444, A.D. 2015-Jul-14 14:52:00.0000,  1.390182990697026E+04, -1.495947342384194E+05,  1.719757027326414E+04,  1.539580345713246E-01, -1.360554196644554E+01,  2.131691709537613E+00,  5.044168755665287E-01,  1.512203749827698E+05,  1.371586104889330E+01,
2457218.120138889, A.D. 2015-Jul-14 14:53:00.0000,  1.391106774165054E+04, -1.504110664418172E+05,  1.732547152039307E+04,  1.539697885815778E-01, -1.360553148593657E+01,  2.131683193679824E+00,  5.071620071641681E-01,  1.520433447319595E+05,  1.371646226676829E+01,
2457218.120833333, A.D. 2015-Jul-14 14:54:00.0000,  1.392030628165629E+04, -1.512273980174217E+05,  1.745337225637586E+04,  1.539815454040026E-01, -1.360552103992521E+01,  2.131674671329028E+00,  5.099072581006764E-01,  1.528663502580422E+05,  1.371705364746091E+01,
2457218.121527778, A.D. 2015-Jul-14 14:55:00.0000,  1.392954552715337E+04, -1.520437289672895E+05,  1.758127248082225E+04,  1.539933049439466E-01, -1.360551062797541E+01,  2.131666142463020E+00,  5.126526264283644E-01,  1.536893909771151E+05,  1.371763540097752E+01,
2457218.122222222, A.D. 2015-Jul-14 14:56:00.0000,  1.393878547830206E+04, -1.528600592934515E+05,  1.770917219334067E+04,  1.540050671091026E-01, -1.360550024966038E+01,  2.131657607059915E+00,  5.153981102410139E-01,  1.545124663177085E+05,  1.371820773176603E+01,
2457218.122916667, A.D. 2015-Jul-14 14:57:00.0000,  1.394802613525716E+04, -1.536763889979131E+05,  1.783707139353827E+04,  1.540168318094350E-01, -1.360548990456236E+01,  2.131649065098153E+00,  5.181437076727835E-01,  1.553355757204572E+05,  1.371877083889115E+01,
2457218.123611111, A.D. 2015-Jul-14 14:58:00.0000,  1.395726749816814E+04, -1.544927180826551E+05,  1.796497008102086E+04,  1.540285989571095E-01, -1.360547959227240E+01,  2.131640516556486E+00,  5.208894168971474E-01,  1.561587186377825E+05,  1.371932491620323E+01,
2457218.124305556, A.D. 2015-Jul-14 14:59:00.0000,  1.396650956717925E+04, -1.553090465496339E+05,  1.809286825539303E+04,  1.540403684664235E-01, -1.360546931239009E+01,  2.131631961413978E+00,  5.236352361258688E-01,  1.569818945335846E+05,  1.371987015250092E+01,
2457218.125000000, A.D. 2015-Jul-14 15:00:00.0000,  1.397575234242967E+04, -1.561253744007822E+05,  1.822076591625810E+04,  1.540521402537413E-01, -1.360545906452337E+01,  2.131623399650011E+00,  5.263811636080039E-01,  1.578051028829436E+05,  1.372040673168813E+01,
2457218.125694444, A.D. 2015-Jul-14 15:01:00.0000,  1.398499582405363E+04, -1.569417016380093E+05,  1.834866306321821E+04,  1.540639142374299E-01, -1.360544884828833E+01,  2.131614831244269E+00,  5.291271976289383E-01,  1.586283431718312E+05,  1.372093483292508E+01,
2457218.126388889, A.D. 2015-Jul-14 15:02:00.0000,  1.399424001218049E+04, -1.577580282632019E+05,  1.847655969587418E+04,  1.540756903377978E-01, -1.360543866330895E+01,  2.131606256176748E+00,  5.318733365094525E-01,  1.594516148968299E+05,  1.372145463077421E+01,
2457218.127083333, A.D. 2015-Jul-14 15:03:00.0000,  1.400348490693494E+04, -1.585743542782242E+05,  1.860445581382578E+04,  1.540874684770361E-01, -1.360542850921698E+01,  2.131597674427746E+00,  5.346195786048139E-01,  1.602749175648614E+05,  1.372196629534069E+01,
2457218.127777778, A.D. 2015-Jul-14 15:04:00.0000,  1.401273050843699E+04, -1.593906796849185E+05,  1.873235141667148E+04,  1.540992485791610E-01, -1.360541838565167E+01,  2.131589085977862E+00,  5.373659223039012E-01,  1.610982506929235E+05,  1.372246999240808E+01,
2457218.128472222, A.D. 2015-Jul-14 15:05:00.0000,  1.402197681680221E+04, -1.602070044851058E+05,  1.886024650400871E+04,  1.541110305699592E-01, -1.360540829225963E+01,  2.131580490807996E+00,  5.401123660283506E-01,  1.619216138078349E+05,  1.372296588356913E+01,
2457218.129166667, A.D. 2015-Jul-14 15:06:00.0000,  1.403122383214171E+04, -1.610233286805862E+05,  1.898814107543367E+04,  1.541228143769346E-01, -1.360539822869460E+01,  2.131571888899341E+00,  5.428589082317304E-01,  1.627450064459869E+05,  1.372345412635203E+01,
2457218.129861111, A.D. 2015-Jul-14 15:07:00.0000,  1.404047155456234E+04, -1.618396522731389E+05,  1.911603513054150E+04,  1.541345999292571E-01, -1.360538819461734E+01,  2.131563280233383E+00,  5.456055473987403E-01,  1.635684281531039E+05,  1.372393487434230E+01,
2457218.130555556, A.D. 2015-Jul-14 15:08:00.0000,  1.404971998416674E+04, -1.626559752645234E+05,  1.924392866892618E+04,  1.541463871577128E-01, -1.360537818969540E+01,  2.131554664791899E+00,  5.483522820444330E-01,  1.643918784840098E+05,  1.372440827730030E+01,
2457218.131250000, A.D. 2015-Jul-14 15:09:00.0000,  1.405896912105344E+04, -1.634722976564789E+05,  1.937182169018066E+04,  1.541581759946569E-01, -1.360536821360297E+01,  2.131546042556955E+00,  5.510991107134611E-01,  1.652153570024026E+05,  1.372487448127487E+01,
2457218.131944444, A.D. 2015-Jul-14 15:10:00.0000,  1.406821896531695E+04, -1.642886194507259E+05,  1.949971419389679E+04,  1.541699663739666E-01, -1.360535826602072E+01,  2.131537413510895E+00,  5.538460319793448E-01,  1.660388632806344E+05,  1.372533362871288E+01,
2457218.132638889, A.D. 2015-Jul-14 15:11:00.0000,  1.407746951704787E+04, -1.651049406489654E+05,  1.962760617966539E+04,  1.541817582309973E-01, -1.360534834663565E+01,  2.131528777636349E+00,  5.565930444437621E-01,  1.668623968994987E+05,  1.372578585856518E+01,
2457218.133333333, A.D. 2015-Jul-14 15:12:00.0000,  1.408672077633296E+04, -1.659212612528800E+05,  1.975549764707624E+04,  1.541935515025392E-01, -1.360533845514092E+01,  2.131520134916224E+00,  5.593401467358589E-01,  1.676859574480238E+05,  1.372623130638884E+01,
2457218.134027778, A.D. 2015-Jul-14 15:13:00.0000,  1.409597274325523E+04, -1.667375812641341E+05,  1.988338859571810E+04,  1.542053461267759E-01, -1.360532859123571E+01,  2.131511485333699E+00,  5.620873375115800E-01,  1.685095445232722E+05,  1.372667010444595E+01,
2457218.134722222, A.D. 2015-Jul-14 15:14:00.0000,  1.410522541789401E+04, -1.675539006843742E+05,  2.001127902517871E+04,  1.542171420432438E-01, -1.360531875462508E+01,  2.131502828872227E+00,  5.648346154530191E-01,  1.693331577301454E+05,  1.372710238179913E+01,
2457218.135416667, A.D. 2015-Jul-14 15:15:00.0000,  1.411447880032508E+04, -1.683702195152292E+05,  2.013916893504485E+04,  1.542289391927937E-01, -1.360530894501982E+01,  2.131494165515529E+00,  5.675819792677876E-01,  1.701567966811951E+05,  1.372752826440377E+01,
2457218.136111111, A.D. 2015-Jul-14 15:16:00.0000,  1.412373289062065E+04, -1.691865377583110E+05,  2.026705832490234E+04,  1.542407375175527E-01, -1.360529916213633E+01,  2.131485495247592E+00,  5.703294276884029E-01,  1.709804609964395E+05,  1.372794787519721E+01,
2457218.136805556, A.D. 2015-Jul-14 15:17:00.0000,  1.413298768884955E+04, -1.700028554152144E+05,  2.039494719433601E+04,  1.542525369608885E-01, -1.360528940569645E+01,  2.131476818052662E+00,  5.730769594716907E-01,  1.718041503031845E+05,  1.372836133418496E+01,
2457218.137500000, A.D. 2015-Jul-14 15:18:00.0000,  1.414224319507722E+04, -1.708191724875180E+05,  2.052283554292980E+04,  1.542643374673739E-01, -1.360527967542739E+01,  2.131468133915248E+00,  5.758245733982094E-01,  1.726278642358506E+05,  1.372876875852409E+01,
2457218.138194445, A.D. 2015-Jul-14 15:19:00.0000,  1.415149940936582E+04, -1.716354889767838E+05,  2.065072337026670E+04,  1.542761389827529E-01, -1.360526997106155E+01,  2.131459442820112E+00,  5.785722682716857E-01,  1.734516024358041E+05,  1.372917026260379E+01,
2457218.138888889, A.D. 2015-Jul-14 15:20:00.0000,  1.416075633177427E+04, -1.724518048845582E+05,  2.077861067592876E+04,  1.542879414539078E-01, -1.360526029233642E+01,  2.131450744752271E+00,  5.813200429184699E-01,  1.742753645511936E+05,  1.372956595812339E+01,
2457218.139583333, A.D. 2015-Jul-14 15:21:00.0000,  1.417001396235836E+04, -1.732681202123718E+05,  2.090649745949722E+04,  1.542997448288275E-01, -1.360525063899447E+01,  2.131442039696990E+00,  5.840678961870051E-01,  1.750991502367910E+05,  1.372995595416777E+01,
2457218.140277778, A.D. 2015-Jul-14 15:22:00.0000,  1.417927230117078E+04, -1.740844349617401E+05,  2.103438372055237E+04,  1.543115490565766E-01, -1.360524101078302E+01,  2.131433327639780E+00,  5.868158269473102E-01,  1.759229591538367E+05,  1.373034035728027E+01,
2457218.140972222, A.D. 2015-Jul-14 15:23:00.0000,  1.418853134826121E+04, -1.749007491341634E+05,  2.116226945867367E+04,  1.543233540872659E-01, -1.360523140745414E+01,  2.131424608566398E+00,  5.895638340904796E-01,  1.767467909698891E+05,  1.373071927153341E+01,
2457218.141666667, A.D. 2015-Jul-14 15:24:00.0000,  1.419779110367633E+04, -1.757170627311274E+05,  2.129015467343973E+04,  1.543351598720235E-01, -1.360522182876453E+01,  2.131415882462840E+00,  5.923119165281955E-01,  1.775706453586785E+05,  1.373109279859714E+01,
2457218.142361111, A.D. 2015-Jul-14 15:25:00.0000,  1.420705156745997E+04, -1.765333757541032E+05,  2.141803936442834E+04,  1.543469663629664E-01, -1.360521227447543E+01,  2.131407149315339E+00,  5.950600731922521E-01,  1.783945219999652E+05,  1.373146103780499E+01,
2457218.143055555, A.D. 2015-Jul-14 15:26:00.0000,  1.421631273965308E+04, -1.773496882045477E+05,  2.154592353121641E+04,  1.543587735131746E-01, -1.360520274435249E+01,  2.131398409110361E+00,  5.978083030340967E-01,  1.792184205794007E+05,  1.373182408621817E+01,
2457218.143750000, A.D. 2015-Jul-14 15:27:00.0000,  1.422557462029382E+04, -1.781660000839042E+05,  2.167380717338015E+04,  1.543705812766638E-01, -1.360519323816570E+01,  2.131389661834604E+00,  6.005566050243794E-01,  1.800423407883939E+05,  1.373218203868747E+01,
2457218.144444444, A.D. 2015-Jul-14 15:28:00.0000,  1.423483720941764E+04, -1.789823113936018E+05,  2.180169029049490E+04,  1.543823896083608E-01, -1.360518375568926E+01,  2.131380907474999E+00,  6.033049781525183E-01,  1.808662823239797E+05,  1.373253498791337E+01,
2457218.145138889, A.D. 2015-Jul-14 15:29:00.0000,  1.424410050705730E+04, -1.797986221350567E+05,  2.192957288213522E+04,  1.543941984640788E-01, -1.360517429670154E+01,  2.131372146018693E+00,  6.060534214262726E-01,  1.816902448886922E+05,  1.373288302450416E+01,
2457218.145833333, A.D. 2015-Jul-14 15:30:00.0000,  1.425336451324294E+04, -1.806149323096715E+05,  2.205745494787495E+04,  1.544060078004935E-01, -1.360516486098492E+01,  2.131363377453064E+00,  6.088019338713326E-01,  1.825142281904403E+05,  1.373322623703226E+01,
2457218.146527778, A.D. 2015-Jul-14 15:31:00.0000,  1.426262922800212E+04, -1.814312419188360E+05,  2.218533648728716E+04,  1.544178175751203E-01, -1.360515544832573E+01,  2.131354601765704E+00,  6.115505145309155E-01,  1.833382319423879E+05,  1.373356471208878E+01,
2457218.147222222, A.D. 2015-Jul-14 15:32:00.0000,  1.427189465135989E+04, -1.822475509639275E+05,  2.231321749994418E+04,  1.544296277462918E-01, -1.360514605851419E+01,  2.131345818944424E+00,  6.142991624653746E-01,  1.841622558628360E+05,  1.373389853433640E+01,
2457218.147916667, A.D. 2015-Jul-14 15:33:00.0000,  1.428116078333879E+04, -1.830638594463105E+05,  2.244109798541758E+04,  1.544414382731365E-01, -1.360513669134427E+01,  2.131337028977247E+00,  6.170478767518194E-01,  1.849862996751090E+05,  1.373422778656059E+01,
2457218.148611111, A.D. 2015-Jul-14 15:34:00.0000,  1.429042762395897E+04, -1.838801673673376E+05,  2.256897794327828E+04,  1.544532491155573E-01, -1.360512734661366E+01,  2.131328231852405E+00,  6.197966564837438E-01,  1.858103631074431E+05,  1.373455254971926E+01,
2457218.149305556, A.D. 2015-Jul-14 15:35:00.0000,  1.429969517323818E+04, -1.846964747283490E+05,  2.269685737309647E+04,  1.544650602342119E-01, -1.360511802412364E+01,  2.131319427558344E+00,  6.225455007706655E-01,  1.866344458928787E+05,  1.373487290299092E+01,
2457218.150000000, A.D. 2015-Jul-14 15:36:00.0000,  1.430896343119183E+04, -1.855127815306733E+05,  2.282473627444167E+04,  1.544768715904924E-01, -1.360510872367905E+01,  2.131310616083709E+00,  6.252944087377753E-01,  1.874585477691544E+05,  1.373518892382128E+01,
2457218.150694444, A.D. 2015-Jul-14 15:37:00.0000,  1.431823239783304E+04, -1.863290877756275E+05,  2.295261464688268E+04,  1.544886831465068E-01, -1.360509944508817E+01,  2.131301797417349E+00,  6.280433795255941E-01,  1.882826684786047E+05,  1.373550068796856E+01,
2457218.151388889, A.D. 2015-Jul-14 15:38:00.0000,  1.432750207317266E+04, -1.871453934645172E+05,  2.308049248998769E+04,  1.545004948650602E-01, -1.360509018816268E+01,  2.131292971548313E+00,  6.307924122896390E-01,  1.891068077680602E+05,  1.373580826954732E+01,
2457218.152083333, A.D. 2015-Jul-14 15:39:00.0000,  1.433677245721937E+04, -1.879616985986367E+05,  2.320836980332422E+04,  1.545123067096366E-01, -1.360508095271756E+01,  2.131284138465846E+00,  6.335415062001004E-01,  1.899309653887503E+05,  1.373611174107099E+01,
2457218.152777778, A.D. 2015-Jul-14 15:40:00.0000,  1.434604354997962E+04, -1.887780031792693E+05,  2.333624658645911E+04,  1.545241186443821E-01, -1.360507173857103E+01,  2.131275298159390E+00,  6.362906604415239E-01,  1.907551410962077E+05,  1.373641117349320E+01,
2457218.153472222, A.D. 2015-Jul-14 15:41:00.0000,  1.435531535144893E+04, -1.895943072068900E+05,  2.346412283883490E+04,  1.545359306340908E-01, -1.360506254554450E+01,  2.131266450618576E+00,  6.390398742098173E-01,  1.915793346493720E+05,  1.373670663624746E+01,
2457218.154166667, A.D. 2015-Jul-14 15:42:00.0000,  1.436458786164727E+04, -1.904106106843559E+05,  2.359199856026469E+04,  1.545477426441752E-01, -1.360505337346245E+01,  2.131257595833219E+00,  6.417891467226938E-01,  1.924035458137190E+05,  1.373699819728720E+01,
2457218.154861111, A.D. 2015-Jul-14 15:43:00.0000,  1.437386108056596E+04, -1.912269136121209E+05,  2.371987375018981E+04,  1.545595546406706E-01, -1.360504422215242E+01,  2.131248733793331E+00,  6.445384772032634E-01,  1.932277743563433E+05,  1.373728592312172E+01,
2457218.155555556, A.D. 2015-Jul-14 15:44:00.0000,  1.438313500820320E+04, -1.920432159914263E+05,  2.384774840817463E+04,  1.545713665902060E-01, -1.360503509144494E+01,  2.131239864489098E+00,  6.472878648904921E-01,  1.940520200490925E+05,  1.373756987885393E+01,
2457218.156250000, A.D. 2015-Jul-14 15:45:00.0000,  1.439240964455519E+04, -1.928595178235030E+05,  2.397562253378301E+04,  1.545831784599923E-01, -1.360502598117342E+01,  2.131230987910893E+00,  6.500373090362375E-01,  1.948762826676792E+05,  1.373785012821553E+01,
2457218.156944444, A.D. 2015-Jul-14 15:46:00.0000,  1.440168498961617E+04, -1.936758191095725E+05,  2.410349612657826E+04,  1.545949902178083E-01, -1.360501689117413E+01,  2.131222104049266E+00,  6.527868089049782E-01,  1.957005619915997E+05,  1.373812673360153E+01,
2457218.157638889, A.D. 2015-Jul-14 15:47:00.0000,  1.441096104337845E+04, -1.944921198508462E+05,  2.423136918612308E+04,  1.546068018319859E-01, -1.360500782128615E+01,  2.131213212894940E+00,  6.555363637735496E-01,  1.965248578040546E+05,  1.373839975610366E+01,
2457218.158333333, A.D. 2015-Jul-14 15:48:00.0000,  1.442023780583251E+04, -1.953084200485259E+05,  2.435924171197960E+04,  1.546186132713969E-01, -1.360499877135128E+01,  2.131204314438817E+00,  6.582859729308858E-01,  1.973491698918717E+05,  1.373866925554287E+01,
2457218.159027778, A.D. 2015-Jul-14 15:49:00.0000,  1.442951527696691E+04, -1.961247197038042E+05,  2.448711370370951E+04,  1.546304245054396E-01, -1.360498974121398E+01,  2.131195408671969E+00,  6.610356356777690E-01,  1.981734980454309E+05,  1.373893529050091E+01,
2457218.159722222, A.D. 2015-Jul-14 15:50:00.0000,  1.443879345676845E+04, -1.969410188178645E+05,  2.461498516087387E+04,  1.546422355040252E-01, -1.360498073072137E+01,  2.131186495585633E+00,  6.637853513265850E-01,  1.989978420585905E+05,  1.373919791835092E+01,
2457218.160416667, A.D. 2015-Jul-14 15:51:00.0000,  1.444807234522210E+04, -1.977573173918807E+05,  2.474285608303324E+04,  1.546540462375665E-01, -1.360497173972310E+01,  2.131177575171217E+00,  6.665351192010825E-01,  1.998222017286155E+05,  1.373945719528721E+01,
2457218.161111111, A.D. 2015-Jul-14 15:52:00.0000,  1.445735194231107E+04, -1.985736154270181E+05,  2.487072646974769E+04,  1.546658566769644E-01, -1.360496276807136E+01,  2.131168647420290E+00,  6.692849386361422E-01,  2.006465768561083E+05,  1.373971317635418E+01,
2457218.161805556, A.D. 2015-Jul-14 15:53:00.0000,  1.446663224801688E+04, -1.993899129244333E+05,  2.499859632057677E+04,  1.546776667935969E-01, -1.360495381562079E+01,  2.131159712324587E+00,  6.720348089775489E-01,  2.014709672449398E+05,  1.373996591547439E+01,
2457218.162500000, A.D. 2015-Jul-14 15:54:00.0000,  1.447591326231929E+04, -2.002062098852738E+05,  2.512646563507957E+04,  1.546894765593071E-01, -1.360494488222847E+01,  2.131150769876001E+00,  6.747847295817679E-01,  2.022953727021835E+05,  1.374021546547585E+01,
2457218.163194444, A.D. 2015-Jul-14 15:55:00.0000,  1.448519498519642E+04, -2.010225063106790E+05,  2.525433441281467E+04,  1.547012859463923E-01, -1.360493596775382E+01,  2.131141820066580E+00,  6.775346998157319E-01,  2.031197930380504E+05,  1.374046187811858E+01,
2457218.163888889, A.D. 2015-Jul-14 15:56:00.0000,  1.449447741662474E+04, -2.018388022017799E+05,  2.538220265334019E+04,  1.547130949275929E-01, -1.360492707205858E+01,  2.131132862888531E+00,  6.802847190566268E-01,  2.039442280658256E+05,  1.374070520412029E+01,
2457218.164583333, A.D. 2015-Jul-14 15:57:00.0000,  1.450376055657908E+04, -2.026550975596989E+05,  2.551007035621378E+04,  1.547249034760818E-01, -1.360491819500677E+01,  2.131123898334211E+00,  6.830347866916876E-01,  2.047686776018067E+05,  1.374094549318155E+01,
2457218.165277778, A.D. 2015-Jul-14 15:58:00.0000,  1.451304440503268E+04, -2.034713923855509E+05,  2.563793752099259E+04,  1.547367115654544E-01, -1.360490933646465E+01,  2.131114926396131E+00,  6.857849021179958E-01,  2.055931414652434E+05,  1.374118279401007E+01,
2457218.165972222, A.D. 2015-Jul-14 15:59:00.0000,  1.452232896195723E+04, -2.042876866804423E+05,  2.576580414723350E+04,  1.547485191697181E-01, -1.360490049630063E+01,  2.131105947066949E+00,  6.885350647422848E-01,  2.064176194782787E+05,  1.374141715434437E+01,
2457218.166666667, A.D. 2015-Jul-14 16:00:00.0000,  1.453161422732284E+04, -2.051039804454719E+05,  2.589367023449269E+04,  1.547603262632832E-01, -1.360489167438529E+01,  2.131096960339472E+00,  6.912852739807461E-01,  2.072421114658913E+05,  1.374164862097685E+01,
2457218.167361111, A.D. 2015-Jul-14 16:01:00.0000,  1.454090020109811E+04, -2.059202736817310E+05,  2.602153578232612E+04,  1.547721328209527E-01, -1.360488287059129E+01,  2.131087966206651E+00,  6.940355292588443E-01,  2.080666172558399E+05,  1.374187723977616E+01,
2457218.168055556, A.D. 2015-Jul-14 16:02:00.0000,  1.455018688325013E+04, -2.067365663903028E+05,  2.614940079028924E+04,  1.547839388179138E-01, -1.360487408479335E+01,  2.131078964661576E+00,  6.967858300111328E-01,  2.088911366786076E+05,  1.374210305570893E+01,
2457218.168750000, A.D. 2015-Jul-14 16:03:00.0000,  1.455947427374455E+04, -2.075528585722636E+05,  2.627726525793714E+04,  1.547957442297285E-01, -1.360486531686820E+01,  2.131069955697484E+00,  6.995361756810768E-01,  2.097156695673499E+05,  1.374232611286100E+01,
2457218.169444445, A.D. 2015-Jul-14 16:04:00.0000,  1.456876237254552E+04, -2.083691502286820E+05,  2.640512918482442E+04,  1.548075490323251E-01, -1.360485656669456E+01,  2.131060939307750E+00,  7.022865657208778E-01,  2.105402157578405E+05,  1.374254645445800E+01,
2457218.170138889, A.D. 2015-Jul-14 16:05:00.0000,  1.457805117961577E+04, -2.091854413606196E+05,  2.653299257050541E+04,  1.548193532019895E-01, -1.360484783415309E+01,  2.131051915485880E+00,  7.050369995913037E-01,  2.113647750884220E+05,  1.374276412288539E+01,
2457218.170833333, A.D. 2015-Jul-14 16:06:00.0000,  1.458734069491663E+04, -2.100017319691307E+05,  2.666085541453394E+04,  1.548311567153573E-01, -1.360483911912632E+01,  2.131042884225521E+00,  7.077874767615240E-01,  2.121893473999552E+05,  1.374297915970794E+01,
2457218.171527778, A.D. 2015-Jul-14 16:07:00.0000,  1.459663091840803E+04, -2.108180220552627E+05,  2.678871771646358E+04,  1.548429595494055E-01, -1.360483042149868E+01,  2.131033845520454E+00,  7.105379967089452E-01,  2.130139325357706E+05,  1.374319160568875E+01,
2457218.172222222, A.D. 2015-Jul-14 16:08:00.0000,  1.460592185004852E+04, -2.116343116200562E+05,  2.691657947584739E+04,  1.548547616814447E-01, -1.360482174115641E+01,  2.131024799364585E+00,  7.132885589190542E-01,  2.138385303416211E+05,  1.374340150080765E+01,
2457218.172916667, A.D. 2015-Jul-14 16:09:00.0000,  1.461521348979531E+04, -2.124506006645449E+05,  2.704444069223819E+04,  1.548665630891118E-01, -1.360481307798755E+01,  2.131015745751957E+00,  7.160391628852621E-01,  2.146631406656351E+05,  1.374360888427923E+01,
